group,id,course,module,grade
15,183,Survival Skills and Wilderness Medicine,2,12
15,183,Survival Skills and Wilderness Medicine,2,14.5
15,183,Survival Skills and Wilderness Medicine,2,12
15,188,Art and Expression in a Post-Apocalyptic World,3,6.4
15,188,Art and Expression in a Post-Apocalyptic World,3,11.2
15,188,Art and Expression in a Post-Apocalyptic World,3,20
15,188,Art and Expression in a Post-Apocalyptic World,3,12.5
15,188,Art and Expression in a Post-Apocalyptic World,3,10.5
15,188,Art and Expression in a Post-Apocalyptic World,3,19.2
15,188,Art and Expression in a Post-Apocalyptic World,3,11.7
15,188,Combat Tactics and Self-Defense,2,7
15,188,Combat Tactics and Self-Defense,2,7
15,188,Combat Tactics and Self-Defense,2,14
15,188,Combat Tactics and Self-Defense,2,10
15,188,Community Building and Social Organization,1,8.5
15,188,Community Building and Social Organization,1,14
15,188,Community Building and Social Organization,1,16
15,188,Community Building and Social Organization,1,11.5
15,188,Community Building and Social Organization,1,7
15,188,Community Building and Social Organization,1,5.5
15,188,Mechanical Engineering and Vehicle Repair,1,9
15,188,Mechanical Engineering and Vehicle Repair,1,9
15,188,Mechanical Engineering and Vehicle Repair,1,11
15,188,Mechanical Engineering and Vehicle Repair,1,9
15,188,Mechanical Engineering and Vehicle Repair,1,10
15,188,Mechanical Engineering and Vehicle Repair,1,10
15,188,Moral Philosophy and Ethical Decision-Making,1,14
15,188,Moral Philosophy and Ethical Decision-Making,1,19
15,188,Moral Philosophy and Ethical Decision-Making,1,18
15,188,Moral Philosophy and Ethical Decision-Making,1,11
15,188,Post-Apocalyptic History and Archaeology,2,11
15,188,Post-Apocalyptic History and Archaeology,2,10.3
15,188,Post-Apocalyptic History and Archaeology,2,10.5
15,188,Post-Apocalyptic History and Archaeology,2,8.7
15,188,Radiation Ecology and Environmental Science,1,4.6
15,188,Radiation Ecology and Environmental Science,1,10.5
15,188,Radiation Ecology and Environmental Science,1,13.5
15,188,Radiation Ecology and Environmental Science,1,10.8
15,188,Renewable Energy and Sustainable Living,1,14
15,188,Renewable Energy and Sustainable Living,1,5
15,188,Renewable Energy and Sustainable Living,1,7.5
15,188,Renewable Energy and Sustainable Living,1,13.5
15,188,Renewable Energy and Sustainable Living,1,14
15,188,Renewable Energy and Sustainable Living,1,7
15,188,Renewable Energy and Sustainable Living,1,8.5
15,188,Scavenging and Resource Management,2,8.5
15,188,Scavenging and Resource Management,2,12
15,188,Scavenging and Resource Management,2,12.5
15,188,Scavenging and Resource Management,2,10.5
15,188,Scavenging and Resource Management,2,15
15,188,Survival Skills and Wilderness Medicine,2,16.5
15,188,Survival Skills and Wilderness Medicine,2,12.5
15,188,Survival Skills and Wilderness Medicine,2,13
15,188,Survival Skills and Wilderness Medicine,2,12.5
15,223,Art and Expression in a Post-Apocalyptic World,3,17
15,223,Art and Expression in a Post-Apocalyptic World,3,17.9
15,223,Art and Expression in a Post-Apocalyptic World,3,15
15,223,Art and Expression in a Post-Apocalyptic World,3,12.6
15,223,Art and Expression in a Post-Apocalyptic World,3,17.6
15,223,Art and Expression in a Post-Apocalyptic World,3,15.6
15,223,Art and Expression in a Post-Apocalyptic World,3,12.4
15,223,Combat Tactics and Self-Defense,2,12
15,223,Combat Tactics and Self-Defense,2,12
15,223,Combat Tactics and Self-Defense,2,9
15,223,Combat Tactics and Self-Defense,2,6
15,223,Community Building and Social Organization,1,10
15,223,Community Building and Social Organization,1,6
15,223,Community Building and Social Organization,1,11.5
15,223,Community Building and Social Organization,1,14
15,223,Community Building and Social Organization,1,8
15,223,Community Building and Social Organization,1,9
15,223,Mechanical Engineering and Vehicle Repair,1,10
15,223,Mechanical Engineering and Vehicle Repair,1,7
15,223,Mechanical Engineering and Vehicle Repair,1,8
15,223,Mechanical Engineering and Vehicle Repair,1,10
15,223,Mechanical Engineering and Vehicle Repair,1,10
15,223,Mechanical Engineering and Vehicle Repair,1,10
15,223,Moral Philosophy and Ethical Decision-Making,1,14
15,223,Moral Philosophy and Ethical Decision-Making,1,16
15,223,Moral Philosophy and Ethical Decision-Making,1,17
15,223,Moral Philosophy and Ethical Decision-Making,1,14
15,223,Post-Apocalyptic History and Archaeology,2,11.5
15,223,Post-Apocalyptic History and Archaeology,2,11.1
15,223,Post-Apocalyptic History and Archaeology,2,11.1
15,223,Post-Apocalyptic History and Archaeology,2,10.6
15,223,Radiation Ecology and Environmental Science,1,10.3
15,223,Radiation Ecology and Environmental Science,1,10.2
15,223,Radiation Ecology and Environmental Science,1,8.6
15,223,Radiation Ecology and Environmental Science,1,8.9
15,223,Renewable Energy and Sustainable Living,1,12
15,223,Renewable Energy and Sustainable Living,1,8.5
15,223,Renewable Energy and Sustainable Living,1,8.5
15,223,Renewable Energy and Sustainable Living,1,10
15,223,Renewable Energy and Sustainable Living,1,12
15,223,Renewable Energy and Sustainable Living,1,9
15,223,Renewable Energy and Sustainable Living,1,10
15,223,Scavenging and Resource Management,2,11.25
15,223,Scavenging and Resource Management,2,11.75
15,223,Scavenging and Resource Management,2,15.5
15,223,Scavenging and Resource Management,2,10.75
15,223,Scavenging and Resource Management,2,14
15,223,Survival Skills and Wilderness Medicine,2,11.5
15,223,Survival Skills and Wilderness Medicine,2,10.75
15,223,Survival Skills and Wilderness Medicine,2,11.75
15,223,Survival Skills and Wilderness Medicine,2,13.25
15,223,Survival Skills and Wilderness Medicine,2,9.25
15,240,Art and Expression in a Post-Apocalyptic World,3,10.3
15,240,Art and Expression in a Post-Apocalyptic World,3,4
15,240,Art and Expression in a Post-Apocalyptic World,3,7.4
15,240,Art and Expression in a Post-Apocalyptic World,3,13.2
15,240,Art and Expression in a Post-Apocalyptic World,3,12.1
15,240,Art and Expression in a Post-Apocalyptic World,3,13.4
15,240,Art and Expression in a Post-Apocalyptic World,3,12.4
15,240,Combat Tactics and Self-Defense,2,12
15,240,Combat Tactics and Self-Defense,2,9
15,240,Combat Tactics and Self-Defense,2,5
15,240,Combat Tactics and Self-Defense,2,13
15,240,Community Building and Social Organization,1,11
15,240,Community Building and Social Organization,1,11
15,240,Community Building and Social Organization,1,8.5
15,240,Community Building and Social Organization,1,8
15,240,Community Building and Social Organization,1,9
15,240,Community Building and Social Organization,1,13.5
15,240,Community Building and Social Organization,1,10
15,240,Mechanical Engineering and Vehicle Repair,1,6
15,240,Mechanical Engineering and Vehicle Repair,1,8
15,240,Mechanical Engineering and Vehicle Repair,1,10
15,240,Mechanical Engineering and Vehicle Repair,1,12
15,240,Mechanical Engineering and Vehicle Repair,1,10
15,240,Moral Philosophy and Ethical Decision-Making,1,11
15,240,Moral Philosophy and Ethical Decision-Making,1,12
15,240,Moral Philosophy and Ethical Decision-Making,1,14
15,240,Moral Philosophy and Ethical Decision-Making,1,12
15,240,Post-Apocalyptic History and Archaeology,2,11.4
15,240,Post-Apocalyptic History and Archaeology,2,10.2
15,240,Post-Apocalyptic History and Archaeology,2,10.4
15,240,Radiation Ecology and Environmental Science,1,4.6
15,240,Radiation Ecology and Environmental Science,1,6.6
15,240,Radiation Ecology and Environmental Science,1,8.1
15,240,Radiation Ecology and Environmental Science,1,10.7
15,240,Renewable Energy and Sustainable Living,1,12.5
15,240,Renewable Energy and Sustainable Living,1,8.5
15,240,Renewable Energy and Sustainable Living,1,11
15,240,Renewable Energy and Sustainable Living,1,9.5
15,240,Renewable Energy and Sustainable Living,1,12.5
15,240,Renewable Energy and Sustainable Living,1,10.5
15,240,Renewable Energy and Sustainable Living,1,6.5
15,240,Scavenging and Resource Management,2,13
15,240,Scavenging and Resource Management,2,6.5
15,240,Scavenging and Resource Management,2,12.75
15,240,Scavenging and Resource Management,2,12.5
15,240,Survival Skills and Wilderness Medicine,2,12.25
15,240,Survival Skills and Wilderness Medicine,2,15.5
15,240,Survival Skills and Wilderness Medicine,2,12.5
15,240,Survival Skills and Wilderness Medicine,2,14
15,240,Survival Skills and Wilderness Medicine,2,13.25
15,242,Art and Expression in a Post-Apocalyptic World,3,11.1
15,242,Art and Expression in a Post-Apocalyptic World,3,13.6
15,242,Art and Expression in a Post-Apocalyptic World,3,11.8
15,242,Art and Expression in a Post-Apocalyptic World,3,6.9
15,242,Art and Expression in a Post-Apocalyptic World,3,13.1
15,242,Art and Expression in a Post-Apocalyptic World,3,16.8
15,242,Art and Expression in a Post-Apocalyptic World,3,16
15,242,Combat Tactics and Self-Defense,2,14
15,242,Combat Tactics and Self-Defense,2,8
15,242,Combat Tactics and Self-Defense,2,15
15,242,Combat Tactics and Self-Defense,2,7
15,242,Community Building and Social Organization,1,8.5
15,242,Community Building and Social Organization,1,10
15,242,Community Building and Social Organization,1,11
15,242,Community Building and Social Organization,1,9
15,242,Community Building and Social Organization,1,13.5
15,242,Community Building and Social Organization,1,14.5
15,242,Community Building and Social Organization,1,15.5
15,242,Mechanical Engineering and Vehicle Repair,1,11
15,242,Mechanical Engineering and Vehicle Repair,1,9
15,242,Mechanical Engineering and Vehicle Repair,1,9
15,242,Mechanical Engineering and Vehicle Repair,1,11
15,242,Mechanical Engineering and Vehicle Repair,1,12
15,242,Mechanical Engineering and Vehicle Repair,1,9
15,242,Moral Philosophy and Ethical Decision-Making,1,15
15,242,Moral Philosophy and Ethical Decision-Making,1,19
15,242,Moral Philosophy and Ethical Decision-Making,1,17
15,242,Moral Philosophy and Ethical Decision-Making,1,14
15,242,Post-Apocalyptic History and Archaeology,2,10.6
15,242,Post-Apocalyptic History and Archaeology,2,9.1
15,242,Post-Apocalyptic History and Archaeology,2,10.3
15,242,Post-Apocalyptic History and Archaeology,2,9.8
15,242,Radiation Ecology and Environmental Science,1,7.8
15,242,Radiation Ecology and Environmental Science,1,7.9
15,242,Radiation Ecology and Environmental Science,1,6.7
15,242,Radiation Ecology and Environmental Science,1,10.4
15,242,Renewable Energy and Sustainable Living,1,12.5
15,242,Renewable Energy and Sustainable Living,1,9
15,242,Renewable Energy and Sustainable Living,1,8.5
15,242,Renewable Energy and Sustainable Living,1,7.5
15,242,Renewable Energy and Sustainable Living,1,8.5
15,242,Renewable Energy and Sustainable Living,1,9.5
15,242,Renewable Energy and Sustainable Living,1,5
15,242,Scavenging and Resource Management,2,11.25
15,242,Scavenging and Resource Management,2,14
15,242,Scavenging and Resource Management,2,14.75
15,242,Scavenging and Resource Management,2,8.25
15,242,Survival Skills and Wilderness Medicine,2,12.25
15,242,Survival Skills and Wilderness Medicine,2,10.25
15,242,Survival Skills and Wilderness Medicine,2,10.5
15,242,Survival Skills and Wilderness Medicine,2,12.75
15,242,Survival Skills and Wilderness Medicine,2,12
15,247,Art and Expression in a Post-Apocalyptic World,3,13.2
15,247,Art and Expression in a Post-Apocalyptic World,3,13.4
15,247,Art and Expression in a Post-Apocalyptic World,3,12.3
15,247,Art and Expression in a Post-Apocalyptic World,3,18.9
15,247,Art and Expression in a Post-Apocalyptic World,3,12.7
15,247,Art and Expression in a Post-Apocalyptic World,3,16
15,247,Art and Expression in a Post-Apocalyptic World,3,12.4
15,247,Combat Tactics and Self-Defense,2,14
15,247,Combat Tactics and Self-Defense,2,12
15,247,Combat Tactics and Self-Defense,2,10
15,247,Combat Tactics and Self-Defense,2,5
15,247,Community Building and Social Organization,1,7.5
15,247,Community Building and Social Organization,1,10.5
15,247,Community Building and Social Organization,1,9
15,247,Community Building and Social Organization,1,12.5
15,247,Community Building and Social Organization,1,13
15,247,Community Building and Social Organization,1,13
15,247,Community Building and Social Organization,1,9.5
15,247,Mechanical Engineering and Vehicle Repair,1,8
15,247,Mechanical Engineering and Vehicle Repair,1,10
15,247,Mechanical Engineering and Vehicle Repair,1,6
15,247,Mechanical Engineering and Vehicle Repair,1,9
15,247,Mechanical Engineering and Vehicle Repair,1,9
15,247,Mechanical Engineering and Vehicle Repair,1,9
15,247,Moral Philosophy and Ethical Decision-Making,1,12
15,247,Moral Philosophy and Ethical Decision-Making,1,17
15,247,Moral Philosophy and Ethical Decision-Making,1,15
15,247,Moral Philosophy and Ethical Decision-Making,1,14
15,247,Post-Apocalyptic History and Archaeology,2,10.4
15,247,Post-Apocalyptic History and Archaeology,2,9.3
15,247,Post-Apocalyptic History and Archaeology,2,11
15,247,Post-Apocalyptic History and Archaeology,2,9.6
15,247,Radiation Ecology and Environmental Science,1,8.5
15,247,Radiation Ecology and Environmental Science,1,13.1
15,247,Radiation Ecology and Environmental Science,1,9.9
15,247,Radiation Ecology and Environmental Science,1,9.5
15,247,Renewable Energy and Sustainable Living,1,11.5
15,247,Renewable Energy and Sustainable Living,1,11
15,247,Renewable Energy and Sustainable Living,1,9
15,247,Renewable Energy and Sustainable Living,1,12.5
15,247,Renewable Energy and Sustainable Living,1,14.5
15,247,Renewable Energy and Sustainable Living,1,10.5
15,247,Renewable Energy and Sustainable Living,1,4.5
15,247,Scavenging and Resource Management,2,9.5
15,247,Scavenging and Resource Management,2,9
15,247,Scavenging and Resource Management,2,11.75
15,247,Scavenging and Resource Management,2,7.75
15,247,Survival Skills and Wilderness Medicine,2,12
15,247,Survival Skills and Wilderness Medicine,2,10.5
15,247,Survival Skills and Wilderness Medicine,2,13.25
15,247,Survival Skills and Wilderness Medicine,2,13
15,247,Survival Skills and Wilderness Medicine,2,11.75
15,270,Art and Expression in a Post-Apocalyptic World,3,20
15,270,Art and Expression in a Post-Apocalyptic World,3,12.3
15,270,Art and Expression in a Post-Apocalyptic World,3,17
15,270,Art and Expression in a Post-Apocalyptic World,3,11
15,270,Art and Expression in a Post-Apocalyptic World,3,6.4
15,270,Art and Expression in a Post-Apocalyptic World,3,10.2
15,270,Art and Expression in a Post-Apocalyptic World,3,16.7
15,270,Combat Tactics and Self-Defense,2,11
15,270,Combat Tactics and Self-Defense,2,12
15,270,Combat Tactics and Self-Defense,2,3
15,270,Combat Tactics and Self-Defense,2,5
15,270,Community Building and Social Organization,1,12.5
15,270,Community Building and Social Organization,1,11
15,270,Community Building and Social Organization,1,10
15,270,Community Building and Social Organization,1,9.5
15,270,Community Building and Social Organization,1,7.5
15,270,Community Building and Social Organization,1,13.5
15,270,Mechanical Engineering and Vehicle Repair,1,10
15,270,Mechanical Engineering and Vehicle Repair,1,9
15,270,Mechanical Engineering and Vehicle Repair,1,10
15,270,Mechanical Engineering and Vehicle Repair,1,7
15,270,Mechanical Engineering and Vehicle Repair,1,12
15,270,Mechanical Engineering and Vehicle Repair,1,9
15,270,Moral Philosophy and Ethical Decision-Making,1,16
15,270,Moral Philosophy and Ethical Decision-Making,1,15
15,270,Moral Philosophy and Ethical Decision-Making,1,11
15,270,Moral Philosophy and Ethical Decision-Making,1,17
15,270,Post-Apocalyptic History and Archaeology,2,12.1
15,270,Post-Apocalyptic History and Archaeology,2,11.5
15,270,Post-Apocalyptic History and Archaeology,2,9.2
15,270,Radiation Ecology and Environmental Science,1,9.4
15,270,Radiation Ecology and Environmental Science,1,7.9
15,270,Radiation Ecology and Environmental Science,1,8.5
15,270,Radiation Ecology and Environmental Science,1,8.3
15,270,Renewable Energy and Sustainable Living,1,13.5
15,270,Renewable Energy and Sustainable Living,1,14.5
15,270,Renewable Energy and Sustainable Living,1,11
15,270,Renewable Energy and Sustainable Living,1,10.5
15,270,Renewable Energy and Sustainable Living,1,12
15,270,Renewable Energy and Sustainable Living,1,11
15,270,Renewable Energy and Sustainable Living,1,7.5
15,270,Scavenging and Resource Management,2,15
15,270,Scavenging and Resource Management,2,10
15,270,Scavenging and Resource Management,2,15
15,270,Scavenging and Resource Management,2,12.5
15,270,Scavenging and Resource Management,2,9.75
15,270,Survival Skills and Wilderness Medicine,2,14
15,270,Survival Skills and Wilderness Medicine,2,14.5
15,270,Survival Skills and Wilderness Medicine,2,13.25
15,270,Survival Skills and Wilderness Medicine,2,9.25
15,270,Survival Skills and Wilderness Medicine,2,12.75
15,281,Art and Expression in a Post-Apocalyptic World,3,10.1
15,281,Art and Expression in a Post-Apocalyptic World,3,13.1
15,281,Art and Expression in a Post-Apocalyptic World,3,18.7
15,281,Art and Expression in a Post-Apocalyptic World,3,16.1
15,281,Art and Expression in a Post-Apocalyptic World,3,9.7
15,281,Art and Expression in a Post-Apocalyptic World,3,16.6
15,281,Art and Expression in a Post-Apocalyptic World,3,6.2
15,281,Combat Tactics and Self-Defense,2,12
15,281,Combat Tactics and Self-Defense,2,15
15,281,Combat Tactics and Self-Defense,2,10
15,281,Combat Tactics and Self-Defense,2,13
15,281,Community Building and Social Organization,1,14.5
15,281,Community Building and Social Organization,1,13.5
15,281,Community Building and Social Organization,1,11.5
15,281,Community Building and Social Organization,1,8.5
15,281,Community Building and Social Organization,1,15
15,281,Community Building and Social Organization,1,10
15,281,Community Building and Social Organization,1,11.5
15,281,Mechanical Engineering and Vehicle Repair,1,9
15,281,Mechanical Engineering and Vehicle Repair,1,9
15,281,Mechanical Engineering and Vehicle Repair,1,9
15,281,Mechanical Engineering and Vehicle Repair,1,11
15,281,Mechanical Engineering and Vehicle Repair,1,7
15,281,Mechanical Engineering and Vehicle Repair,1,7
15,281,Moral Philosophy and Ethical Decision-Making,1,15
15,281,Moral Philosophy and Ethical Decision-Making,1,18
15,281,Moral Philosophy and Ethical Decision-Making,1,14
15,281,Moral Philosophy and Ethical Decision-Making,1,19
15,281,Post-Apocalyptic History and Archaeology,2,10.4
15,281,Post-Apocalyptic History and Archaeology,2,12.2
15,281,Post-Apocalyptic History and Archaeology,2,10.4
15,281,Post-Apocalyptic History and Archaeology,2,10.3
15,281,Radiation Ecology and Environmental Science,1,12.3
15,281,Radiation Ecology and Environmental Science,1,9.9
15,281,Radiation Ecology and Environmental Science,1,10.9
15,281,Radiation Ecology and Environmental Science,1,8.5
15,281,Renewable Energy and Sustainable Living,1,6.5
15,281,Renewable Energy and Sustainable Living,1,7
15,281,Renewable Energy and Sustainable Living,1,13
15,281,Renewable Energy and Sustainable Living,1,7
15,281,Renewable Energy and Sustainable Living,1,10.5
15,281,Renewable Energy and Sustainable Living,1,7.5
15,281,Renewable Energy and Sustainable Living,1,6
15,281,Scavenging and Resource Management,2,13.75
15,281,Scavenging and Resource Management,2,9
15,281,Scavenging and Resource Management,2,14.5
15,281,Scavenging and Resource Management,2,18
15,281,Scavenging and Resource Management,2,15
15,281,Survival Skills and Wilderness Medicine,2,10.75
15,281,Survival Skills and Wilderness Medicine,2,10.5
15,281,Survival Skills and Wilderness Medicine,2,12.75
15,281,Survival Skills and Wilderness Medicine,2,9.5
15,281,Survival Skills and Wilderness Medicine,2,14
15,292,Art and Expression in a Post-Apocalyptic World,3,9.1
15,292,Art and Expression in a Post-Apocalyptic World,3,11
15,292,Art and Expression in a Post-Apocalyptic World,3,7.4
15,292,Art and Expression in a Post-Apocalyptic World,3,15.2
15,292,Art and Expression in a Post-Apocalyptic World,3,13.5
15,292,Art and Expression in a Post-Apocalyptic World,3,12.1
15,292,Art and Expression in a Post-Apocalyptic World,3,10.5
15,292,Combat Tactics and Self-Defense,2,10
15,292,Combat Tactics and Self-Defense,2,10
15,292,Combat Tactics and Self-Defense,2,10
15,292,Community Building and Social Organization,1,12.5
15,292,Community Building and Social Organization,1,9.5
15,292,Community Building and Social Organization,1,10
15,292,Community Building and Social Organization,1,13
15,292,Community Building and Social Organization,1,10.5
15,292,Community Building and Social Organization,1,8.5
15,292,Community Building and Social Organization,1,10
15,292,Mechanical Engineering and Vehicle Repair,1,9
15,292,Mechanical Engineering and Vehicle Repair,1,6
15,292,Mechanical Engineering and Vehicle Repair,1,10
15,292,Mechanical Engineering and Vehicle Repair,1,12
15,292,Mechanical Engineering and Vehicle Repair,1,10
15,292,Mechanical Engineering and Vehicle Repair,1,9
15,292,Moral Philosophy and Ethical Decision-Making,1,17
15,292,Moral Philosophy and Ethical Decision-Making,1,16
15,292,Moral Philosophy and Ethical Decision-Making,1,16
15,292,Moral Philosophy and Ethical Decision-Making,1,12
15,292,Post-Apocalyptic History and Archaeology,2,11.6
15,292,Post-Apocalyptic History and Archaeology,2,11.2
15,292,Post-Apocalyptic History and Archaeology,2,11.4
15,292,Post-Apocalyptic History and Archaeology,2,8.3
15,292,Radiation Ecology and Environmental Science,1,7.9
15,292,Radiation Ecology and Environmental Science,1,7.8
15,292,Radiation Ecology and Environmental Science,1,14.7
15,292,Radiation Ecology and Environmental Science,1,14.4
15,292,Renewable Energy and Sustainable Living,1,3
15,292,Renewable Energy and Sustainable Living,1,11.5
15,292,Renewable Energy and Sustainable Living,1,11.5
15,292,Renewable Energy and Sustainable Living,1,12
15,292,Renewable Energy and Sustainable Living,1,11.5
15,292,Renewable Energy and Sustainable Living,1,8.5
15,292,Renewable Energy and Sustainable Living,1,12
15,292,Scavenging and Resource Management,2,13.5
15,292,Scavenging and Resource Management,2,11.75
15,292,Scavenging and Resource Management,2,12.75
15,292,Scavenging and Resource Management,2,12.75
15,292,Scavenging and Resource Management,2,14.75
15,292,Survival Skills and Wilderness Medicine,2,13.25
15,292,Survival Skills and Wilderness Medicine,2,13.5
15,292,Survival Skills and Wilderness Medicine,2,13.25
15,292,Survival Skills and Wilderness Medicine,2,11.25
15,292,Survival Skills and Wilderness Medicine,2,15.75
15,297,Art and Expression in a Post-Apocalyptic World,3,13.9
15,297,Art and Expression in a Post-Apocalyptic World,3,10.8
15,297,Art and Expression in a Post-Apocalyptic World,3,16.2
15,297,Art and Expression in a Post-Apocalyptic World,3,9.6
15,297,Art and Expression in a Post-Apocalyptic World,3,13.3
15,297,Art and Expression in a Post-Apocalyptic World,3,15
15,297,Art and Expression in a Post-Apocalyptic World,3,13.1
15,297,Combat Tactics and Self-Defense,2,7
15,297,Combat Tactics and Self-Defense,2,5
15,297,Combat Tactics and Self-Defense,2,6
15,297,Combat Tactics and Self-Defense,2,14
15,297,Community Building and Social Organization,1,9
15,297,Community Building and Social Organization,1,9
15,297,Community Building and Social Organization,1,11
15,297,Community Building and Social Organization,1,10
15,297,Community Building and Social Organization,1,16.5
15,297,Community Building and Social Organization,1,5.5
15,297,Community Building and Social Organization,1,14.5
15,297,Mechanical Engineering and Vehicle Repair,1,10
15,297,Mechanical Engineering and Vehicle Repair,1,9
15,297,Mechanical Engineering and Vehicle Repair,1,9
15,297,Mechanical Engineering and Vehicle Repair,1,11
15,297,Mechanical Engineering and Vehicle Repair,1,11
15,297,Mechanical Engineering and Vehicle Repair,1,6
15,297,Moral Philosophy and Ethical Decision-Making,1,18
15,297,Moral Philosophy and Ethical Decision-Making,1,12
15,297,Moral Philosophy and Ethical Decision-Making,1,18
15,297,Moral Philosophy and Ethical Decision-Making,1,17
15,297,Post-Apocalyptic History and Archaeology,2,10.4
15,297,Post-Apocalyptic History and Archaeology,2,10.8
15,297,Post-Apocalyptic History and Archaeology,2,8.6
15,297,Post-Apocalyptic History and Archaeology,2,10.1
15,297,Radiation Ecology and Environmental Science,1,4.4
15,297,Radiation Ecology and Environmental Science,1,5.4
15,297,Radiation Ecology and Environmental Science,1,6.9
15,297,Radiation Ecology and Environmental Science,1,9.9
15,297,Renewable Energy and Sustainable Living,1,0.5
15,297,Renewable Energy and Sustainable Living,1,3
15,297,Renewable Energy and Sustainable Living,1,4.5
15,297,Renewable Energy and Sustainable Living,1,9.5
15,297,Renewable Energy and Sustainable Living,1,8.5
15,297,Renewable Energy and Sustainable Living,1,7
15,297,Renewable Energy and Sustainable Living,1,10
15,297,Scavenging and Resource Management,2,12.5
15,297,Scavenging and Resource Management,2,16.75
15,297,Scavenging and Resource Management,2,9
15,297,Scavenging and Resource Management,2,11.75
15,297,Scavenging and Resource Management,2,8
15,297,Survival Skills and Wilderness Medicine,2,12.75
15,297,Survival Skills and Wilderness Medicine,2,11.25
15,297,Survival Skills and Wilderness Medicine,2,12
15,297,Survival Skills and Wilderness Medicine,2,8.25
15,297,Survival Skills and Wilderness Medicine,2,13.75
15,311,Art and Expression in a Post-Apocalyptic World,3,9.4
15,311,Art and Expression in a Post-Apocalyptic World,3,12.5
15,311,Art and Expression in a Post-Apocalyptic World,3,16.9
15,311,Art and Expression in a Post-Apocalyptic World,3,11.2
15,311,Art and Expression in a Post-Apocalyptic World,3,15.7
15,311,Art and Expression in a Post-Apocalyptic World,3,5.4
15,311,Art and Expression in a Post-Apocalyptic World,3,15
15,311,Combat Tactics and Self-Defense,2,9
15,311,Combat Tactics and Self-Defense,2,12
15,311,Combat Tactics and Self-Defense,2,11
15,311,Combat Tactics and Self-Defense,2,6
15,311,Community Building and Social Organization,1,10
15,311,Community Building and Social Organization,1,16
15,311,Community Building and Social Organization,1,12.5
15,311,Community Building and Social Organization,1,9
15,311,Community Building and Social Organization,1,10.5
15,311,Community Building and Social Organization,1,8.5
15,311,Community Building and Social Organization,1,10
15,311,Mechanical Engineering and Vehicle Repair,1,10
15,311,Mechanical Engineering and Vehicle Repair,1,9
15,311,Mechanical Engineering and Vehicle Repair,1,12
15,311,Mechanical Engineering and Vehicle Repair,1,11
15,311,Mechanical Engineering and Vehicle Repair,1,15
15,311,Mechanical Engineering and Vehicle Repair,1,7
15,311,Moral Philosophy and Ethical Decision-Making,1,15
15,311,Moral Philosophy and Ethical Decision-Making,1,14
15,311,Moral Philosophy and Ethical Decision-Making,1,14
15,311,Moral Philosophy and Ethical Decision-Making,1,13
15,311,Post-Apocalyptic History and Archaeology,2,11.7
15,311,Post-Apocalyptic History and Archaeology,2,11.3
15,311,Post-Apocalyptic History and Archaeology,2,9
15,311,Post-Apocalyptic History and Archaeology,2,10.1
15,311,Radiation Ecology and Environmental Science,1,15.9
15,311,Radiation Ecology and Environmental Science,1,3.5
15,311,Radiation Ecology and Environmental Science,1,9
15,311,Radiation Ecology and Environmental Science,1,6
15,311,Renewable Energy and Sustainable Living,1,11
15,311,Renewable Energy and Sustainable Living,1,8
15,311,Renewable Energy and Sustainable Living,1,7.5
15,311,Renewable Energy and Sustainable Living,1,9
15,311,Renewable Energy and Sustainable Living,1,12
15,311,Renewable Energy and Sustainable Living,1,7.5
15,311,Renewable Energy and Sustainable Living,1,12.5
15,311,Scavenging and Resource Management,2,10
15,311,Scavenging and Resource Management,2,14
15,311,Scavenging and Resource Management,2,11.75
15,311,Survival Skills and Wilderness Medicine,2,13.5
15,311,Survival Skills and Wilderness Medicine,2,14.25
15,311,Survival Skills and Wilderness Medicine,2,13.75
15,311,Survival Skills and Wilderness Medicine,2,11
15,311,Survival Skills and Wilderness Medicine,2,13.5
15,337,Art and Expression in a Post-Apocalyptic World,3,7.7
15,337,Art and Expression in a Post-Apocalyptic World,3,6.9
15,337,Art and Expression in a Post-Apocalyptic World,3,5.5
15,337,Art and Expression in a Post-Apocalyptic World,3,15.5
15,337,Art and Expression in a Post-Apocalyptic World,3,6
15,337,Art and Expression in a Post-Apocalyptic World,3,7.4
15,337,Art and Expression in a Post-Apocalyptic World,3,10.9
15,337,Combat Tactics and Self-Defense,2,10
15,337,Combat Tactics and Self-Defense,2,11
15,337,Combat Tactics and Self-Defense,2,7
15,337,Combat Tactics and Self-Defense,2,6
15,337,Community Building and Social Organization,1,11.5
15,337,Community Building and Social Organization,1,11.5
15,337,Community Building and Social Organization,1,9
15,337,Community Building and Social Organization,1,9
15,337,Community Building and Social Organization,1,8.5
15,337,Community Building and Social Organization,1,8.5
15,337,Community Building and Social Organization,1,8
15,337,Mechanical Engineering and Vehicle Repair,1,9
15,337,Mechanical Engineering and Vehicle Repair,1,10
15,337,Mechanical Engineering and Vehicle Repair,1,13
15,337,Mechanical Engineering and Vehicle Repair,1,12
15,337,Mechanical Engineering and Vehicle Repair,1,14
15,337,Mechanical Engineering and Vehicle Repair,1,11
15,337,Moral Philosophy and Ethical Decision-Making,1,18
15,337,Moral Philosophy and Ethical Decision-Making,1,14
15,337,Moral Philosophy and Ethical Decision-Making,1,17
15,337,Moral Philosophy and Ethical Decision-Making,1,15
15,337,Post-Apocalyptic History and Archaeology,2,9.2
15,337,Post-Apocalyptic History and Archaeology,2,9.2
